fold_end,test_start,test_end,selected_model,ensemble_weights,multi_agent_mape,multi_agent_rmse,multi_agent_mae,multi_agent_runtime_sec,naive_mape,naive_rmse,naive_mae,moving_avg_mape,moving_avg_rmse,moving_avg_mae,moving_avg_20_mape,moving_avg_20_rmse,moving_avg_20_mae,ewma_mape,ewma_rmse,ewma_mae,seasonal_naive_mape,seasonal_naive_rmse,seasonal_naive_mae,prophet_mape,prophet_rmse,prophet_mae,prophet_runtime_sec,trend_agent_contribution,seasonal_agent_contribution,residual_agent_contribution
2022-09-07,2022-09-08,2022-09-14,dynamic_ensemble,"{'moving_avg_3': 0.1515, 'moving_avg_5': 0.1756, 'moving_avg_10': 0.1532, 'median_5': 0.1451, 'ewma_5': 0.1863, 'ewma_10': 0.1885}",12.51204185763337,20709244.574044358,12940439.167587277,0.6965933999745175,16.19317788722492,24629077.38673944,16670100.0,12.294132968654056,19847354.14487281,12485720.0,18.340830625265383,26407132.556830645,18609875.0,13.192454703997052,21789820.389764246,13753514.27409153,21.32840610304976,25659478.74069152,19514040.0,14.014777196267609,21412398.068348613,14012972.546238938,0.6074033000040799,0.0,0.0,0.0
2022-09-14,2022-09-15,2022-09-21,dynamic_ensemble,"{'naive': 0.1139, 'moving_avg_3': 0.1281, 'moving_avg_5': 0.1387, 'moving_avg_10': 0.1159, 'median_5': 0.1142, 'ewma_5': 0.1472, 'ewma_10': 0.1285, 'drift': 0.1134}",13.297447724435743,13853244.24549398,12163248.214288214,0.8046057999890763,13.380950635931546,14162584.256483702,12377620.0,13.230900467492862,13661566.172221983,11992132.0,15.386675636073907,19880214.955138188,15340506.0,13.44484957668286,14448912.776093077,12541780.261388902,23.66086893281065,25753487.705202185,20921460.0,10.608769961831612,10777944.23085552,9497874.207964,0.559151399997063,0.0,0.0,0.0
2022-09-21,2022-09-22,2022-09-28,dynamic_ensemble,"{'naive': 0.0999, 'moving_avg_3': 0.1087, 'moving_avg_5': 0.1241, 'moving_avg_10': 0.1018, 'median_5': 0.0993, 'ewma_5': 0.1308, 'ewma_10': 0.1137, 'drift': 0.0994, 'component_weighted': 0.1223}",12.208959315151857,17804798.05776396,13888608.181685835,0.7213933000166435,10.489410753354662,12339057.021182777,10528560.0,13.303185436947516,19389194.284301758,15148128.0,20.654600929208716,25798799.852745574,22748995.0,14.699165556479846,20580478.150115274,16598035.442647189,14.19043453193992,18577634.774857644,15095680.0,9.979510193448268,13858095.217749365,11228141.254683206,0.5389033999817912,95077.75947592035,0.0,18547094.511751916
2022-09-28,2022-09-29,2022-10-05,dynamic_ensemble,"{'naive': 0.1814, 'moving_avg_5': 0.217, 'ewma_5': 0.2369, 'ewma_10': 0.1833, 'drift': 0.1813}",15.577137989856956,24161770.035793785,18239539.901084088,0.696286800026428,17.20662611336195,23906093.332495797,19208140.0,15.157347327880927,24378021.516562823,17987580.0,15.452483270412214,30641317.495395005,20406072.0,15.005536772625778,26010663.299521748,18628833.702805795,14.93697011320127,20405642.77159629,17019300.0,14.003112936201445,22289589.498223603,17047105.93798044,0.6463330999831669,0.0,0.0,0.0
2022-10-05,2022-10-06,2022-10-12,dynamic_ensemble,"{'naive': 0.1189, 'moving_avg_3': 0.1121, 'moving_avg_5': 0.138, 'moving_avg_10': 0.1271, 'median_5': 0.1192, 'ewma_5': 0.1385, 'ewma_10': 0.1275, 'drift': 0.1186}",19.516141672165606,17393594.989525244,15894281.838273417,0.730960100016091,12.046133531637585,11904440.863056106,10593980.0,27.978165769245756,25428715.82958919,22489620.0,17.82278201342586,15905432.242026621,14618514.0,22.241781029359593,20032261.29337376,17947737.323636975,24.846628665752764,26384331.233631827,22489620.0,16.279701864677175,15670719.590717217,12940274.530907478,0.5111727000039537,0.0,0.0,0.0
2022-10-12,2022-10-13,2022-10-19,dynamic_ensemble,"{'naive': 0.1544, 'moving_avg_3': 0.1194, 'drift': 0.1542, 'component_additive': 0.1621, 'component_no_residual': 0.1621, 'component_shrunk': 0.1621, 'moving_avg_5': 0.0856}",20.038644100926078,33745526.276521385,25166996.538609046,0.7322924999753013,25.414095958953574,39492025.783719935,31222100.0,19.296864995996767,32084456.94046262,24038292.0,16.548058794861973,26344602.52874628,19735145.0,16.873001368527955,28940052.35015425,20925216.056010596,16.72571306725817,30957494.195848603,21085820.0,15.307540150519078,24966498.48356034,18578849.020510584,0.6052803999918979,-20828.16352467239,0.0,-3336281.7891444415
2022-10-19,2022-10-20,2022-10-26,dynamic_ensemble,"{'naive': 0.0763, 'moving_avg_3': 0.0733, 'moving_avg_5': 0.0575, 'moving_avg_10': 0.065, 'moving_avg_20': 0.0701, 'median_5': 0.0599, 'median_20': 0.0642, 'ewma_5': 0.0727, 'ewma_10': 0.0721, 'seasonal_naive': 0.0671, 'drift': 0.0762, 'component_additive': 0.0609, 'component_no_residual': 0.0609, 'component_shrunk': 0.0609, 'component_weighted': 0.0628}",15.825510864645326,18757130.588890247,16135496.974485043,0.7893834999995306,15.999634716023259,25804367.59624231,18151740.0,21.572965172814627,21524270.37188485,19805300.0,17.84425108402978,19315975.232146576,16994834.0,16.38322157377164,18713068.511652336,16204061.30945814,25.60690380415387,30062143.527466565,23332220.0,11.724225154258201,14842902.682608318,12282445.465954911,0.487654399999883,-219532.54122219235,0.0,847142.5613472238
2022-10-26,2022-10-27,2022-11-02,dynamic_ensemble,"{'naive': 0.0745, 'moving_avg_3': 0.091, 'moving_avg_10': 0.0703, 'moving_avg_20': 0.0866, 'median_20': 0.098, 'ewma_5': 0.0765, 'ewma_10': 0.0775, 'drift': 0.0744, 'component_additive': 0.0752, 'component_no_residual': 0.0752, 'component_shrunk': 0.0752, 'component_weighted': 0.0722, 'moving_avg_5': 0.0536}",12.17499301061528,16142080.37393539,12365251.814456066,0.7051246000046376,15.675153678128492,16926304.700317785,14987920.0,12.015983051197669,15908211.486964837,12164020.0,13.157589972916142,16066661.575934187,12910252.0,11.969155412596615,15915326.368440002,12135487.420271799,15.1291001175235,18316528.226222347,15541300.0,10.912415990563638,16839828.31590523,11716985.575080413,0.5328032000106759,-319068.33858245984,0.0,969513.0676240511
2022-11-02,2022-11-03,2022-11-09,dynamic_ensemble,"{'moving_avg_3': 0.1273, 'median_20': 0.1551, 'component_additive': 0.157, 'component_no_residual': 0.157, 'component_shrunk': 0.157, 'component_weighted': 0.1726, 'moving_avg_5': 0.0741}",12.88795040584568,12507358.752571322,10323522.903812384,0.7099229000159539,53.253705372957626,44122806.1253588,42584640.0,20.609013374907022,18036840.135289773,15952692.0,20.21903917478464,17674309.29644777,15667470.0,21.980882570909426,19351033.19182916,16956059.083513223,22.635286907545034,25267796.93898936,17187460.0,13.490498860732227,12704991.470024887,10203563.764838109,0.47994780002045445,-149700.1819659099,0.0,1181358.7360342331
2022-11-09,2022-11-10,2022-11-16,dynamic_ensemble,"{'median_20': 0.1915, 'component_additive': 0.2278, 'component_no_residual': 0.2278, 'component_shrunk': 0.2278, 'moving_avg_5': 0.1251}",20.375449844521064,29055582.617932312,21617013.67625126,0.756325399997877,20.075696147126365,30195049.99648121,21916540.0,20.08139563194416,27676637.77608834,20734488.0,23.163559304669572,26251898.190022375,21064682.0,20.08603703360398,26437097.901987523,19771878.52033958,15.5022522487197,25432030.051492155,17235600.0,18.5159814718954,24739265.69464084,18845064.935515948,0.5311447000131011,-81225.07670585439,0.0,1603434.5856113583
2022-11-16,2022-11-17,2022-11-23,dynamic_ensemble,"{'moving_avg_3': 0.1224, 'moving_avg_5': 0.1118, 'moving_avg_10': 0.1239, 'moving_avg_20': 0.1118, 'median_5': 0.1357, 'median_20': 0.1543, 'ewma_5': 0.1162, 'ewma_10': 0.124}",34.38900719236565,23606745.151344653,20751361.864815764,0.7231279000116047,16.34720314805708,14109053.893085815,11198700.0,40.47896686024818,28091139.700695664,24309920.0,40.05334515012572,27845614.80994494,24025785.0,34.6367367577007,23793445.89422872,20890602.3098112,37.154314332675185,34597408.021295466,24309920.0,24.839783498805993,17354421.205192816,14822062.440459559,0.5176012000010815,0.0,0.0,0.0
2022-11-23,2022-11-25,2022-12-01,dynamic_ensemble,"{'moving_avg_3': 0.1547, 'moving_avg_10': 0.1181, 'median_5': 0.1118, 'median_20': 0.1411, 'ewma_5': 0.1299, 'ewma_10': 0.1214, 'seasonal_naive': 0.1158, 'moving_avg_5': 0.1073}",47.7722466263277,38881679.315532014,28950698.46146468,0.7209661999950185,43.59244376640678,38899311.64061904,27697900.0,44.71867252632575,38728806.026589565,27939684.0,65.84227444143937,40293412.716195,35373901.0,50.30360969874612,38437882.635560594,29138684.14753099,50.33315284649893,44057288.08428862,32466580.0,64.28292024798004,40314894.815115325,35877395.537275456,0.5374541000055615,0.0,0.0,0.0
2022-12-01,2022-12-02,2022-12-08,dynamic_ensemble,"{'moving_avg_3': 0.2109, 'moving_avg_5': 0.1531, 'median_5': 0.1614, 'ewma_5': 0.1743, 'ewma_10': 0.1494, 'seasonal_naive': 0.1507}",17.109457946931823,14687701.696617996,11643112.389707556,0.7200897999864537,11.063556275198048,9361075.632532835,7508140.0,11.30426342046812,8930145.823355854,7919704.0,13.541251936542142,11340039.813361548,8982545.0,11.880216825989494,10309382.260242917,7891629.749350649,50.87131224790314,45120090.17034429,36833360.0,41.09394340994137,30826241.333240066,28184353.641461145,0.521156400005566,0.0,0.0,0.0
2022-12-08,2022-12-09,2022-12-15,dynamic_ensemble,"{'component_weighted': 0.8447, 'moving_avg_5': 0.1553}",28.629243447832692,37272229.9811475,31814127.799876083,0.730703099980019,37.605703306159846,44962777.376781344,40552740.0,24.542717005708063,33941119.414332815,27836540.0,21.36753060031295,30508255.36219336,24471504.0,24.146847801010292,33625792.37852791,27451180.032149184,26.341296537948356,37794434.31684089,30148140.0,20.68866114522376,22247688.773121927,17718897.85280181,0.5537075000174809,13245.608063139021,0.0,-3837000.27526398
2022-12-15,2022-12-16,2022-12-22,dynamic_ensemble,"{'naive': 0.1076, 'moving_avg_3': 0.0964, 'median_5': 0.0947, 'ewma_5': 0.0968, 'drift': 0.1076, 'component_additive': 0.1362, 'component_no_residual': 0.1362, 'component_shrunk': 0.1362, 'moving_avg_5': 0.0883}",32.91209777605949,29896138.90350782,26488345.820650645,0.7619215000013355,35.089416406287945,32190511.23604594,28076420.0,21.828250283285772,20302416.875928838,18227264.0,12.639450884274567,20329641.3615612,13524698.0,18.28915805330577,17500994.949986774,16254852.788050521,31.966020748367246,32053603.927421328,27953360.0,28.971695137161745,26446245.282405153,23258400.356071692,0.5741221999924164,-54991.10077847913,0.0,4493896.27906847
2022-12-22,2022-12-23,2022-12-30,dynamic_ensemble,"{'component_weighted': 0.7719, 'moving_avg_5': 0.2281}",34.469881217783424,23320449.399646427,20630151.173932992,0.7216217999812216,54.20114099809842,35165350.486807324,33440880.0,39.36860928420586,26177085.509574972,23810300.0,30.74922494437054,21214461.747383554,18213840.0,40.13951368862575,26633180.420023203,24310838.726788253,39.152790547712726,30966000.235516373,23810300.0,54.92703108743092,36890657.54820783,33518275.082634646,0.6479001000116114,148635.22525354475,0.0,-902534.4279483594
2022-12-30,2023-01-03,2023-01-09,dynamic_ensemble,"{'moving_avg_20': 0.2732, 'median_5': 0.2332, 'median_20': 0.3178, 'moving_avg_5': 0.1758}",9.018637163003513,14081118.913751809,8701062.580643479,0.9723624000034761,11.314606678896086,11358751.818047615,9669320.0,18.51148930240463,20018012.64062944,16504580.0,10.925726120579823,11329697.043297319,9460634.0,8.791072393042679,12787710.863767847,8315109.138295466,23.42233423175678,24181967.89291558,20522220.0,13.931785425454057,13117865.251938056,11585841.421977554,0.7124754000105895,0.0,0.0,0.0
2023-01-09,2023-01-10,2023-01-17,dynamic_ensemble,"{'component_additive': 0.2514, 'component_no_residual': 0.2514, 'component_shrunk': 0.2514, 'component_weighted': 0.1996, 'moving_avg_5': 0.0463}",19.182252596191766,13321946.433076939,13083955.476325858,0.7356021000014152,14.465842963609838,10874381.374956463,10254320.0,23.7330420839505,16512377.683967866,15778220.0,25.974518504433746,18315698.845204487,17114297.0,21.834363522003365,15073678.943901183,14646474.542484215,26.995830300243597,21473063.18497666,18263860.0,34.292565774563606,25610476.574507188,22281362.53571896,0.5577556999924127,-84855.42607414536,0.0,-107247.55107526295
2023-01-17,2023-01-18,2023-01-24,dynamic_ensemble,"{'median_20': 0.7108, 'moving_avg_5': 0.2892}",19.642233241024112,17461617.084436025,16597827.528005268,0.719103500014171,25.516376893955712,25596971.377020366,23003920.0,21.379968445113228,19616039.795126844,18492928.0,17.285538518686224,15114647.471204877,14027716.0,19.359463888281088,17140510.788555693,16289451.238805417,17.273378002282705,19622716.6617673,15485600.0,30.645772978526146,26840152.01074604,22402046.63734489,0.5660746000066865,0.0,0.0,0.0
2023-01-24,2023-01-25,2023-01-31,dynamic_ensemble,"{'median_5': 0.1454, 'median_20': 0.2009, 'component_additive': 0.1865, 'component_no_residual': 0.1865, 'component_shrunk': 0.1865, 'moving_avg_5': 0.094}",9.443603533158607,7479518.7317395555,7054380.273658007,0.7278564999869559,22.315994697476597,19180900.714617133,17764640.0,11.455333437484557,10157346.38637474,8239352.0,8.362669259464543,7327485.881025292,6579325.0,9.204785863317563,7315331.655889714,7031341.843432158,23.397963297788994,19129733.767828554,18045480.0,45.470394965088545,35680160.55624753,33823268.11703414,0.639331599988509,218356.85093966313,0.0,-358916.8174816957
2023-01-31,2023-02-01,2023-02-07,dynamic_ensemble,"{'component_additive': 0.2333, 'component_no_residual': 0.2333, 'component_shrunk': 0.2333, 'component_weighted': 0.2263, 'moving_avg_5': 0.0739}",22.24588286903722,20079627.477736495,19686189.412238665,0.7282894999952987,17.194707026332818,15609264.38055298,13622100.0,21.889957315710898,19792708.760288473,19335456.0,21.158734702025956,18888207.610676695,18445677.0,21.546174081116686,19358575.05933947,18917127.71396343,20.16443624509709,20234963.751289498,18100440.0,22.398827083309232,21363177.97544725,16600174.965087542,0.5483692999987397,-9768.006318099797,0.0,-64218.4726052396
2023-02-07,2023-02-08,2023-02-14,dynamic_ensemble,"{'moving_avg_10': 0.2179, 'moving_avg_20': 0.1553, 'median_20': 0.1753, 'ewma_5': 0.1515, 'ewma_10': 0.1621, 'moving_avg_5': 0.138}",14.32243923121653,11643144.432824492,10176139.911091676,0.7338645000127144,21.336048724851633,17116163.440911636,15191720.0,19.7846554606335,16092496.897622818,14028320.0,10.858091678960529,9146064.947156236,7816648.0,14.024445418939807,11396563.812191652,9973182.794631338,21.239963910318625,18795206.05186333,15875600.0,37.797460034026436,29179043.262643367,27439250.3727714,0.514999600010924,0.0,0.0,0.0
2023-02-14,2023-02-15,2023-02-22,dynamic_ensemble,"{'component_additive': 0.2971, 'component_no_residual': 0.2971, 'component_shrunk': 0.2971, 'moving_avg_5': 0.1087}",11.48989686069325,9817807.133288564,8431174.40268628,0.7613269999856129,14.53923357445657,13551766.280525945,10008060.0,11.365236076793439,9945095.545141837,8626972.0,10.320362923053002,9998269.981891867,7166956.0,10.632290623756061,9515318.784990866,7694378.619153386,14.904806739457433,13405833.828374868,11562540.0,39.51404537023414,30375111.816176414,29805673.153483547,0.587998199975118,-121409.85365165025,0.0,37133.27487614378
2023-02-22,2023-02-23,2023-03-01,dynamic_ensemble,"{'moving_avg_3': 0.0831, 'moving_avg_10': 0.0936, 'moving_avg_20': 0.0998, 'median_20': 0.0819, 'ewma_5': 0.0848, 'ewma_10': 0.0848, 'component_additive': 0.098, 'component_no_residual': 0.098, 'component_shrunk': 0.098, 'component_weighted': 0.1144, 'moving_avg_5': 0.0634}",16.474808457264594,18772117.068831246,16583732.05531023,0.7508019999950193,13.772823741955866,15369405.675692212,13782120.0,17.39373626816248,19655195.46494514,17476740.0,15.628394283692494,18175507.548011556,15794265.0,16.007612086378153,18490438.778384384,16155681.925551176,21.331366217290824,23386097.513052493,21001980.0,31.092111402934407,30120747.5974929,28894380.1020224,0.5077347999904305,105923.08115166798,0.0,1757704.0075100884
2023-03-01,2023-03-02,2023-03-08,dynamic_ensemble,"{'naive': 0.0927, 'moving_avg_3': 0.113, 'moving_avg_10': 0.1022, 'moving_avg_20': 0.1189, 'median_20': 0.0996, 'ewma_5': 0.1061, 'ewma_10': 0.1047, 'drift': 0.0927, 'component_weighted': 0.0878, 'moving_avg_5': 0.0824}",14.258688760082977,13701620.195390401,11804790.448610773,0.7524551999813411,21.213632477936194,18577876.47999631,16928140.0,18.361640065875076,16215819.267665757,14827288.0,11.559030788466677,12822449.15344276,10180075.0,13.496088934690622,13391878.921676306,11243196.12730673,17.594728022648752,15954174.237484057,14734000.0,63.74200890326358,53812075.51557204,52046539.952157594,0.5303936999989673,-144281.64321657456,0.0,2130955.1645329464
2023-03-08,2023-03-09,2023-03-15,dynamic_ensemble,"{'moving_avg_3': 0.1034, 'moving_avg_10': 0.0892, 'moving_avg_20': 0.1184, 'median_20': 0.0996, 'ewma_5': 0.0847, 'ewma_10': 0.0953, 'component_additive': 0.0841, 'component_no_residual': 0.0841, 'component_shrunk': 0.0841, 'component_weighted': 0.0956, 'moving_avg_5': 0.0615}",44.438180019836096,76681697.55747569,72176620.98870303,0.7465275000140537,50.64849270806795,85639543.07437657,81600920.0,43.07305159055136,74788134.14317274,70127340.0,44.38159287576394,76649602.23799093,72109225.0,42.19069071222215,73536482.65393555,68790937.54246241,42.93381454396189,76342741.98296784,70127340.0,16.609784039371895,27431764.98713207,25537856.959307432,0.5016442000051029,41094.072844043374,0.0,5542147.727908134
2023-03-15,2023-03-16,2023-03-22,dynamic_ensemble,"{'moving_avg_3': 0.1148, 'moving_avg_5': 0.1016, 'moving_avg_10': 0.1236, 'moving_avg_20': 0.1186, 'median_5': 0.1058, 'median_20': 0.1139, 'ewma_5': 0.1119, 'ewma_10': 0.1195, 'seasonal_naive': 0.0903}",25.2390746440813,30214532.45370535,25102486.054283418,0.745310199999949,54.7161871780256,61183639.087798625,56970060.0,39.826159712342246,46082612.67858844,40320680.0,17.136277560651298,25171517.844788384,21319754.0,23.960665389205573,28038326.074529022,24097434.743199527,48.90024216814323,54193242.077476785,52844240.0,26.17642957503404,31145258.910430446,26090021.659299217,0.5450653999869246,0.0,0.0,0.0
2023-03-22,2023-03-23,2023-03-29,dynamic_ensemble,"{'component_weighted': 0.7315, 'moving_avg_5': 0.2685}",39.272459002092916,34144475.57676781,28351482.143677313,0.7530662999779452,36.61284569123543,31812259.51066664,26505740.0,40.313416148336174,35088491.18848515,29073884.0,38.30168097138128,33279170.937569946,27677768.0,43.598795096482164,38054364.57310735,31411264.44428125,33.21053499728027,28314369.985962957,27744100.0,53.883170752879565,44117259.81126587,41782421.15620369,0.5375508000142872,-67798.28775178641,0.0,-10433285.146765303
2023-03-29,2023-03-30,2023-04-05,dynamic_ensemble,"{'component_additive': 0.299, 'component_no_residual': 0.299, 'component_shrunk': 0.299, 'moving_avg_5': 0.103}",21.60905088566644,18950472.695819423,17143228.40702135,0.7629998000047635,18.40565794311675,18030387.034060027,15104700.0,29.316824258736183,21656208.546308376,21575604.0,53.02792449289081,39796061.56472271,35637552.0,37.91838425674682,27320409.27152371,26676788.180254806,21.817002585742024,23149578.594652645,15307660.0,48.335093555780986,35610012.13923126,33509751.824103564,0.5224808999919333,-202042.2046934478,0.0,-106967.7120062299
2023-04-05,2023-04-06,2023-04-13,dynamic_ensemble,"{'component_additive': 0.2993, 'component_no_residual': 0.2993, 'component_shrunk': 0.2993, 'moving_avg_5': 0.102}",19.535808289106008,13934797.998402068,12830521.66006513,0.768075299973134,12.640334202277478,13524247.060298773,10142640.0,18.156573810971793,12612054.878948156,12346416.0,56.13854501551751,39246438.16117362,37427565.0,21.201019555797572,15808196.394813154,13562693.19999227,29.22861854193915,25538987.395979505,20601000.0,32.85551653747029,26132071.103564356,20785848.95276452,0.5248110999818891,23360.58628182113,0.0,186506.48606745526
2023-04-13,2023-04-14,2023-04-20,dynamic_ensemble,"{'component_additive': 0.2919, 'component_no_residual': 0.2919, 'component_shrunk': 0.2919, 'moving_avg_5': 0.1242}",14.434331959416028,11264066.338628054,8753704.897599842,0.760262399999192,28.502083535859178,19821479.874620866,17969680.0,12.898495865095189,9249617.41734219,8113936.0,31.894125668432494,21895968.811058007,20234915.0,16.277798541004433,12689297.559228946,9851338.343127515,19.786574040281906,16162551.529879186,12520640.0,20.179607452746755,14241193.259568539,12844136.860879878,0.5309626000234857,-30834.568039987236,0.0,343177.94907264225
2023-04-20,2023-04-21,2023-04-27,dynamic_ensemble,"{'moving_avg_3': 0.1617, 'component_additive': 0.1939, 'component_no_residual': 0.1939, 'component_shrunk': 0.1939, 'component_weighted': 0.1787, 'moving_avg_5': 0.0779}",18.899728107891185,20659114.670102514,16913633.88492721,0.7689298000186682,13.541966807156353,13663611.800252523,11510440.0,17.27886173832784,18596378.806143954,15354408.0,13.525429680028648,13580111.963559983,11471599.0,15.230071839804433,16298451.791817207,13402207.255693316,18.887171244829343,20620652.81352654,16672560.0,14.308706483516339,12885110.865325214,11412313.927170996,0.5206362999742851,31996.812217053026,0.0,1646469.0383852832
2023-04-27,2023-04-28,2023-05-04,dynamic_ensemble,"{'moving_avg_3': 0.2968, 'median_5': 0.2904, 'component_weighted': 0.2381, 'moving_avg_5': 0.1747}",17.192897023396473,15516959.274591658,14461863.005248547,0.7733267000003252,13.563946647827072,14774610.513445016,9756320.0,17.20169745685343,15524123.875104837,14472008.0,21.06418284311314,19823646.39136806,18901100.0,18.543522926081316,16776227.371024152,16010672.320205625,8.31207378631521,9225537.936185619,7487120.0,12.431749790260922,13464163.637738518,9496454.322368965,0.5251831999921706,60961.199265841395,0.0,-1657682.848738188
2023-05-04,2023-05-05,2023-05-11,dynamic_ensemble,"{'naive': 0.0769, 'moving_avg_3': 0.1009, 'moving_avg_5': 0.09, 'moving_avg_10': 0.0736, 'median_5': 0.1028, 'ewma_5': 0.0934, 'ewma_10': 0.0761, 'drift': 0.0769, 'component_additive': 0.1032, 'component_no_residual': 0.1031, 'component_shrunk': 0.1031}",40.87410876970705,27879369.905910198,22205957.21805565,0.9276514999801293,45.39495067201019,30860309.646210615,24706560.0,38.17139867513754,26071469.265133485,20803932.0,30.770216512445487,20297711.582129154,18413562.0,36.40367199199549,24538876.03159625,20132487.822002918,35.44828810743835,27504304.327686604,19550220.0,43.749245215806596,28795577.524124686,24702737.70314526,0.6660028999904171,36077.01635298878,0.0,-368915.5357448198
2023-05-11,2023-05-12,2023-05-18,dynamic_ensemble,"{'moving_avg_3': 0.0915, 'moving_avg_5': 0.1194, 'moving_avg_10': 0.1188, 'moving_avg_20': 0.0965, 'median_5': 0.1094, 'median_20': 0.1071, 'ewma_5': 0.11, 'ewma_10': 0.119, 'seasonal_naive': 0.1283}",19.824932324971346,15165021.96038395,13969186.084039275,0.8253253999864683,19.739174194027658,16914199.71047995,14558740.0,19.85650295826715,16820259.412684456,14535908.0,23.51585611293473,17030722.67840167,15833995.0,23.269097635252773,16938595.489562117,15746462.051284686,17.034419516651948,15502470.660059318,13202860.0,30.018685911821162,21416102.628515415,19474656.031263564,0.5558921000047121,0.0,0.0,0.0
2023-05-18,2023-05-19,2023-05-25,dynamic_ensemble,"{'naive': 0.104, 'moving_avg_5': 0.1091, 'moving_avg_10': 0.1004, 'moving_avg_20': 0.1216, 'median_20': 0.1092, 'ewma_5': 0.1015, 'ewma_10': 0.1079, 'seasonal_naive': 0.1424, 'drift': 0.1039}",14.82475649171415,14025776.318590434,12203607.546186233,0.7982834000140429,18.920702655788197,17830332.6146766,13604140.0,20.44181151046147,19039272.16477563,17888468.0,17.64975603160394,16012375.58392336,14780585.0,18.51425827483363,16837811.596008796,15742876.704280466,16.982731670558824,20080485.529438775,15317620.0,19.35222265433621,17581091.446312614,16953013.23111617,0.5815038000000641,0.0,0.0,0.0
2023-05-25,2023-05-26,2023-06-02,dynamic_ensemble,"{'moving_avg_20': 0.1159, 'median_20': 0.1154, 'seasonal_naive': 0.1521, 'component_additive': 0.1224, 'component_no_residual': 0.1224, 'component_shrunk': 0.1224, 'component_weighted': 0.1442, 'moving_avg_5': 0.1052}",12.776605587391723,15576882.252263326,12558954.437511558,0.7968076000106521,9.95912284521152,12314765.630575353,8805080.0,11.673378799455689,13363437.70838926,10811700.0,15.342053138920644,17018457.698404986,14738868.0,13.450646298195698,14888836.346980229,12714193.21762087,9.889522681206468,12867954.74805534,9335100.0,23.65137687941336,26371352.68506163,22788382.367446713,0.5562956999929156,147098.77325026318,0.0,3412581.3467634544
2023-06-02,2023-06-05,2023-06-09,dynamic_ensemble,"{'median_20': 0.1288, 'seasonal_naive': 0.1261, 'component_additive': 0.1694, 'component_no_residual': 0.1694, 'component_shrunk': 0.1694, 'component_weighted': 0.138, 'moving_avg_5': 0.0991}",18.209805057908028,14626855.082783628,11713453.275669143,0.7803612999850884,28.752612552379208,21738593.853007145,18915940.0,28.757682317995503,21741726.482365653,18919540.0,18.062666437543157,13323371.793329945,12022638.0,24.79497475776346,19342847.188659996,16105653.06783466,27.20048768838471,21333863.865366723,18919540.0,10.234567553492981,8898808.61465488,7026775.806750992,0.5278386999852955,22186.20080493018,0.0,-2070822.3809232228
2023-06-09,2023-06-12,2023-06-16,dynamic_ensemble,"{'naive': 0.0658, 'moving_avg_3': 0.0541, 'moving_avg_5': 0.0612, 'moving_avg_10': 0.0553, 'moving_avg_20': 0.0746, 'median_5': 0.0607, 'median_20': 0.0759, 'ewma_5': 0.0634, 'ewma_10': 0.0637, 'seasonal_naive': 0.0778, 'drift': 0.0657, 'component_additive': 0.073, 'component_no_residual': 0.073, 'component_shrunk': 0.073, 'component_weighted': 0.063}",20.194531980445678,24206715.912317608,21357829.234734602,0.7882911000051536,17.039460763320243,19121896.597565837,17529600.0,25.558495055239185,30043898.569852747,26906740.0,19.47244899403592,22847911.253644172,20443128.0,20.21912944439394,24072334.538419463,21337285.387079,26.220606538609537,30024361.227476597,26906740.0,17.758661886451318,20715108.404532317,18625611.469086867,0.6037313000124414,-47833.777178518474,0.0,317754.98021171987
2023-06-16,2023-06-20,2023-06-26,dynamic_ensemble,"{'naive': 0.139, 'moving_avg_20': 0.1688, 'median_20': 0.1828, 'ewma_5': 0.1286, 'ewma_10': 0.1365, 'drift': 0.1388, 'moving_avg_5': 0.1056}",28.766783681646114,22792880.479800828,21514906.309449237,0.782617199991364,48.11782126457514,37199368.693299085,36430200.0,28.98284281860476,22950308.605768245,21681400.0,15.417770339505468,12244221.25214993,11530684.0,22.30950301810498,18169494.297701675,16537743.615566596,28.73007269908885,25681998.204111766,21703840.0,11.32756914208474,10209385.753051195,8593687.166281339,0.5949142999888863,0.0,0.0,0.0
2023-06-26,2023-06-27,2023-07-03,dynamic_ensemble,"{'component_additive': 0.3161, 'component_no_residual': 0.3161, 'component_shrunk': 0.3161, 'moving_avg_5': 0.0518}",38.61406761902482,24163757.546010617,18458148.75044649,0.8007033000176307,32.73988138906,23098694.169411395,15986840.0,37.4075920043259,24028766.294006858,17809080.0,46.852634638924286,27175025.741382934,22331619.0,45.22190455890227,26505689.46811633,21550781.82745438,28.95647012918929,18916440.050284304,12073520.0,24.1543743165653,17226916.570707485,13085684.6046094,0.5522730999800842,68496.7803139314,0.0,12090.811370704323
